"ASIN";"SKU";"Title";"Labels";"CostPeriodStartDate";"Cost";"ShippingCostPerOrder";"ShippingProfile";"SurchargeForShippingAbroad";"Value_of_unsellable_returns";"VAT";"VAT_DE_2020";"VAT_CATEGORY";"Hide";"Marketplace"
"B0F3P9BZCK";"742259724497";"Salutem Vita – Sausage Biscuit Snack Size Sandwich, Frozen Breakfast Meal, Quick and Easy Microwaveable Breakfast Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F3P99BQX";"742259724886";"Salutem Vita – Fully Cooked Original Pork Sausage Links, Breakfast Protein, Quick and Easy Meal Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0BR4HFTT1";"1G-LNWG-4HY6";"DogJoy Chicken Treats for Dogs 2Pck";"";"";"16";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F4PHHKMS";"NICE50";"Salutem Vita — Reusable Ice Gel Packs | Leakproof, Food-Safe Cold Packs for Shipping Frozen Food, Lunch Boxes, Coolers & Storage — Pack of 50 (7 x 4 inches)";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0F4PD7ZFW";"NICE100";"Salutem Vita — Reusable Ice Gel Packs | Leakproof, Food-Safe Cold Packs for Shipping Frozen Food, Lunch Boxes, Coolers & Storage — Pack of 100 (7 x 4 inches)";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0F4PDK569";"NICE150";"Salutem Vita — Reusable Ice Gel Packs | Leakproof, Food-Safe Cold Packs for Shipping Frozen Food, Lunch Boxes, Coolers & Storage — Pack of 150 (7 x 4 inches)";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0F4PFZBMV";"NICE25";"Salutem Vita — Reusable Ice Gel Packs | Leakproof, Food-Safe Cold Packs for Shipping Frozen Food, Lunch Boxes, Coolers & Storage — Pack of 25 (7 x 4 inches)";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0F4PF1W6S";"WICE100";"Salutem Vita — Reusable Ice Gel Packs | Leakproof, Food-Safe Cold Packs for Shipping Frozen Food, Lunch Boxes, Coolers & Storage — Pack of 100 (7 x 5.7 inches)";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0F4PF4NJF";"WICE150";"Salutem Vita — Reusable Ice Gel Packs | Leakproof, Food-Safe Cold Packs for Shipping Frozen Food, Lunch Boxes, Coolers & Storage — Pack of 150 (7 x 5.7 inches)";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0F4PDL76Y";"WICE25";"Salutem Vita — Reusable Ice Gel Packs | Leakproof, Food-Safe Cold Packs for Shipping Frozen Food, Lunch Boxes, Coolers & Storage — Pack of 25 (7 x 5.7 inches)";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0DWXM9VXJ";"TV-QEHA-QCPJ";"Salutem Vita - Oven-Roasted Turkey Breast, 1 lbs. (actual weight may vary within 5%) - Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0DWXN6NMP";"6J-QRND-6412";"Salutem Vita - Oven-Roasted Turkey Breast, 1 lbs. (actual weight may vary within 5%) - Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0DWXKFZ6D";"Z6-JEJZ-VCCU";"Salutem Vita - Oven-Baked Honey Ham, 1 lbs. (actual weight may vary within 5%) - Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0DWXSM3JV";"NA-DTQ2-E2J0";"Salutem Vita - Pink Salmon, 2.25 lbs. (actual weight may vary within 5%) - Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0DWXLY5SG";"NS-6R4B-H190";"Salutem Vita - Oven-Roasted Turkey Breast, 1 lbs. (actual weight may vary within 5%) - Pack of 2";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0DWXKWMFL";"PC-6BVQ-9QIU";"Salutem Vita - Oven-Roasted Turkey Breast, 1 lbs. (actual weight may vary within 5%)";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0DWXHBTRX";"4I-P0Q6-QL5S";"Salutem Vita - Oven-Baked Honey Ham, 1 lbs. (actual weight may vary within 5%)";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0DWXS6ZN6";"BO-ZOQ9-ISGT";"Salutem Vita - Pink Salmon, 2.25 lbs. (actual weight may vary within 5%) - Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0DWYCP28Q";"XJ-HC68-OCB0";"Salutem Vita - Popcorn Chicken, 3.5 lbs. (actual weight may vary within 5%)";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0DX24NRXS";"77-CFAL-9E1J";"Salutem Vita - Premium Crab Cakes, 1.12 lbs. (actual weight may vary within 5%)";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0DY6QDGV3";"0Y-KC4I-WIPJ";"Salutem Vita - Pork Regular Sausage Roll, 2 lbs. (actual weight may vary within 5%)";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0DY6T2V8T";"39-7QGH-SO7I";"Salutem Vita - St Louis Style Pork Spareribs Kansas City BBQ Flavor Juicy and Tender 3.25 lbs. Ready to Cook (actual weight may vary within 5%) - Pack of 2";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0DY6S5X37";"66-1AEV-4RS4";"Salutem Vita - St Louis Style Pork Spareribs Kansas City BBQ Flavor Juicy and Tender 3.25 lbs. Ready to Cook (actual weight may vary within 5%) - Pack of 1";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0DY6V5TM4";"6N-IC09-MFMI";"Salutem Vita - Summer Sausage, 16 oz – Premium Smoked Beef & Pork Sausage, High-Protein Snack, Keto & Low-Carb, Shelf-Stable & Ready to Eat (actual weight may vary within 5%) - Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0DY6Q7YMH";"7U-Q47X-QIWA";"Salutem Vita - Beef Honeycomb Tripe Pancita de Res Panal 3.5 lbs Tender and Flavorful Ideal for Soups and Stews (actual weight may vary within 5%) - Pack of 2";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0DY6PD2DZ";"AH-DQ6G-SDKI";"Salutem Vita - Beef Honeycomb Tripe Pancita de Res Panal 3.5 lbs Tender and Flavorful Ideal for Soups and Stews (actual weight may vary within 5%) - Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0DY6QNY4Y";"C0-Q9D6-3B8V";"Salutem Vita - Premium Pork Sausage Roll Classic Seasoned 32 oz Juicy and Flavorful Perfect for Breakfast and Recipes - Pack of 2";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0DY6RW5QT";"FL-6T4E-QXOS";"Salutem Vita - St Louis Style Pork Spareribs Kansas City BBQ Flavor Juicy and Tender 3.25 lbs Ready to Cook (actual weight may vary within 5%) - Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0DY6R7PDY";"GK-K38D-9EYC";"Salutem Vita - Summer Sausage, 16 oz – Premium Smoked Beef & Pork Sausage, High-Protein Snack, Keto & Low-Carb, Shelf-Stable & Ready to Eat (actual weight may vary within 5%) - Pack of 2";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0DY6QKQFB";"RC-5KDW-ZKJ8";"Salutem Vita - Summer Sausage, 16 oz – Premium Smoked Beef & Pork Sausage, High-Protein Snack, Keto & Low-Carb, Shelf-Stable & Ready to Eat (actual weight may vary within 5%) - Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0DY6QDZ1T";"UP-X7J0-8FS6";"Salutem Vita - Pork Regular Sausage Roll, 2 lbs. (actual weight may vary within 5%) - Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0DY6Q15ZM";"Z1-D1LY-2TQP";"Salutem Vita - Beef Honeycomb Tripe Pancita de Res Panal 3.5 lbs Tender and Flavorful Ideal for Soups and Stews (actual weight may vary within 5%)";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F4T259CB";"742259725456";"Salutem Vita – Croissant, Biscuit & English Muffin Sandwiches, Gift Set – Pack of 9";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F4T8XXN7";"742259725609";"Salutem Vita – Turkey Muffin, Croissant & Eggwich Frittata Set, Gift Set – Pack of 21";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F6V6L86B";"742259727115";"Salutem Vita – Gluten-Free Turkey Bacon with Reduced Fat and Sodium, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F6V99Z16";"742259727122";"Salutem Vita – Gluten-Free Turkey Bacon with Reduced Fat and Sodium, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F6VBJV27";"742259727108";"Salutem Vita – Gluten-Free Turkey Bacon with Reduced Fat and Sodium, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XW4X4F";"742259728310";"Salutem Vita – Vermont White Cheddar Mac & Cheese Frozen Meal, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XWW53Z";"742259728624";"Salutem Vita – Lasagna with Meat Sauce, Italian Pasta Meal, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XSHTPF";"742259728396";"Salutem Vita – Chicken Fettuccini Alfredo Frozen Meal, Italian Pasta Dish, Gift Set – Pack of 18";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XZ545H";"742259728365";"Salutem Vita – Chicken Enchilada Suiza Frozen Meal, Mexican Inspired Cuisine, Gift Set – Pack of 18";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XX831M";"742259728334";"Salutem Vita – Vermont White Cheddar Mac & Cheese Frozen Meal, Gift Set – Pack of 18";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XVH523";"742259728617";"Salutem Vita – Lasagna with Meat Sauce, Italian Pasta Meal, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XZVPZ8";"742259728600";"Salutem Vita – Roasted Turkey Breast with Portabella Mushrooms and Whipped Potatoes, Gift Set: – Pack of 18";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XT4PQ6";"742259728426";"Salutem Vita – Spaghetti with Meat Sauce and Mushrooms and Basil, Gift Set – Pack of 18";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XTGB4H";"742259728594";"Salutem Vita – Roasted Turkey Breast with Portabella Mushrooms and Whipped Potatoes, Gift Set: – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XV4VGP";"742259728662";"Salutem Vita – Steak Portabella Frozen Meal, Protein-Rich Gourmet Dinner, Gift Set – Pack of 18";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XTDGL8";"742259728266";"Salutem Vita – Pepperoni Frozen Pizza, Italian Style Meal, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XV475T";"742259728440";"Salutem Vita – Cheese Ravioli Pasta Meal, Italian Cuisine, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XWTFV3";"742259728389";"Salutem Vita – Chicken Fettuccini Alfredo Frozen Meal, Italian Pasta Dish, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XVKZX3";"742259728648";"Salutem Vita – Steak Portabella Frozen Meal, Protein-Rich Gourmet Dinner, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XVWHNJ";"742259728181";"Salutem Vita – Pepperoni Frozen Pizza, Italian Style Meal, Gift Set – Pack of 18";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0F7XX61RL";"742259728174";"Salutem Vita – Pepperoni Frozen Pizza, Italian Style Meal, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XSZDPJ";"742259728419";"Salutem Vita – Spaghetti with Meat Sauce and Mushrooms and Basil, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XWMLQS";"742259728273";"Salutem Vita – Pepperoni Frozen Pizza, Italian Style Meal, Gift Set – Pack of 18";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XVGDFY";"742259728259";"Salutem Vita – Pepperoni Frozen Pizza, Italian Style Meal, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0F7XXCF61";"742259728402";"Salutem Vita – Spaghetti with Meat Sauce and Mushrooms and Basil, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XTFXW9";"742259728358";"Salutem Vita – Chicken Enchilada Suiza Frozen Meal, Mexican Inspired Cuisine, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XWY3Q3";"742259728587";"Salutem Vita – Roasted Turkey Breast with Portabella Mushrooms and Whipped Potatoes, Gift Set: – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XWZZ4D";"742259728303";"Salutem Vita – Alfredo Pasta with Chicken & Broccoli, Frozen Meal Gift Set – Pack of 18";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XX5JXH";"742259728297";"Salutem Vita – Alfredo Pasta with Chicken & Broccoli, Frozen Meal Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XW7P3Q";"742259728341";"Salutem Vita – Chicken Enchilada Suiza Frozen Meal, Mexican Inspired Cuisine, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XV2BSC";"742259728471";"Salutem Vita – Chicken Parmesan Meal, Italian-Style Breaded Chicken with Spaghetti in Marinara Sauce, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XT3QDK";"742259728327";"Salutem Vita – Vermont White Cheddar Mac & Cheese Frozen Meal, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XVXSJ2";"742259728433";"Salutem Vita – Cheese Ravioli Pasta Meal, Italian Cuisine, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XWSVW3";"742259728167";"Salutem Vita – Pepperoni Frozen Pizza, Italian Style Meal, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XXTWFM";"742259728464";"Salutem Vita – Chicken Parmesan Meal, Italian-Style Breaded Chicken with Spaghetti in Marinara Sauce, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XVPHPD";"742259728488";"Salutem Vita – Chicken Parmesan Meal, Italian-Style Breaded Chicken with Spaghetti in Marinara Sauce, Gift Set – Pack of 18";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XX3592";"742259728655";"Salutem Vita – Steak Portabella Frozen Meal, Protein-Rich Gourmet Dinner, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XW7P1M";"742259728372";"Salutem Vita – Chicken Fettuccini Alfredo Frozen Meal, Italian Pasta Dish, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XV7WGV";"742259728457";"Salutem Vita – Cheese Ravioli Pasta Meal, Italian Cuisine, Gift Set – Pack of 18";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XTS3K8";"742259728280";"Salutem Vita – Alfredo Pasta with Chicken & Broccoli, Frozen Meal Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XWPFKV";"742259728631";"Salutem Vita – Lasagna with Meat Sauce, Italian Pasta Meal, Gift Set – Pack of 18";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F74DCBCZ";"W50";"Salutem Vita - Reusable Ice Gel Packs |Pack of 50 (7 x 5.7 inches)| Leakproof, Food-Safe Cold Packs for Shipping Frozen Food, Lunch Boxes, Coolers & Storage";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F746RK6Y";"W25";"Salutem Vita - Reusable Ice Gel Packs |Pack of 25 (7 x 5.7 inches)| Leakproof, Food-Safe Cold Packs for Shipping Frozen Food, Lunch Boxes, Coolers & Storage";"";"";"1";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F74DW1S1";"W150";"Salutem Vita - Reusable Ice Gel Packs |Pack of 150 (7 x 5.7 inches)| Leakproof, Food-Safe Cold Packs for Shipping Frozen Food, Lunch Boxes, Coolers & Storage";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XXVYQF";"742259728549";"Salutem Vita – Features Sesame Chicken Frozen Meal, Asian-Inspired Entree, Gift Set – Pack of 18";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XT4FGF";"742259728563";"Salutem Vita – Classic Macaroni and Beef Frozen Meal, Comfort Food Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XXM6MC";"742259728495";"Salutem Vita – Spaghetti with Meatballs, Italian Pasta Meal, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XTT381";"742259728525";"Salutem Vita – Features Sesame Chicken Frozen Meal, Asian-Inspired Entree, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XWTXLM";"742259728570";"Salutem Vita – Classic Macaroni and Beef Frozen Meal, Comfort Food Gift Set – Pack of 18";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XW4R3C";"742259728556";"Salutem Vita – Classic Macaroni and Beef Frozen Meal, Comfort Food Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XWF9WG";"742259728518";"Salutem Vita – Spaghetti with Meatballs, Italian Pasta Meal, Gift Set – Pack of 18";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XSZF2H";"742259728501";"Salutem Vita – Spaghetti with Meatballs, Italian Pasta Meal, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F7XT4D5P";"742259728532";"Salutem Vita – Features Sesame Chicken Frozen Meal, Asian-Inspired Entree, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F92H8YSH";"";"Sofia Vergara x Foster Grant Women's Teresa Reading Glasses Cat-Eye";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0F92JFPH2";"";"Sofia Vergara x Foster Grant Alicia Blue Light Multi Focus Reading Glasses Rectangular";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0F9GMFMXL";"";"Sofia Vergara x Foster Grant Women's Teresa Reading Glasses Cat-Eye";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FBHDCR9X";"742259730306";"Salutem Vita – Spaghetti with Meat Sauce Microwaveable Meal, Shelf-Stable High-Protein Ready-to-Eat, 7.5 oz, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FBH7Y256";"742259730313";"Salutem Vita – Spaghetti with Meat Sauce Microwaveable Meal, Shelf-Stable High-Protein Ready-to-Eat, 7.5 oz, Gift Set – Pack of 14";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FBHQWXK2";"742259730320";"Salutem Vita – Spaghetti with Meat Sauce Microwaveable Meal, Shelf-Stable High-Protein Ready-to-Eat, 7.5 oz, Gift Set – Pack of 20";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FBH7THKW";"742259730337";"Salutem Vita – Italian Chicken Penne Pasta Microwaveable Meal, Shelf-Stable Ready-to-Eat, 9 oz, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FBHDCF7T";"742259730344";"Salutem Vita – Italian Chicken Penne Pasta Microwaveable Meal, Shelf-Stable Ready-to-Eat, 9 oz, Gift Set – Pack of 14";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FBHDC42G";"742259730351";"Salutem Vita – Italian Chicken Penne Pasta Microwaveable Meal, Shelf-Stable Ready-to-Eat, 9 oz, Gift Set – Pack of 20";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FBHSJMQS";"742259730368";"Salutem Vita – Meatloaf Gravy with Mashed Potatoes Microwaveable Meal, 9 oz, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FBHBJ9TK";"742259730375";"Salutem Vita – Meatloaf Gravy with Mashed Potatoes Microwaveable Meal, 9 oz, Gift Set – Pack of 14";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FBHSKSYP";"742259730382";"Salutem Vita – Meatloaf Gravy with Mashed Potatoes Microwaveable Meal, 9 oz, Gift Set – Pack of 20";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FBHX9VRD";"742259730481";"Salutem Vita – Spaghetti with Meat Sauce Microwaveable Meal, High Protein Ready-to-Eat, 7.5 oz, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FBHB724P";"742259730498";"Salutem Vita – Spaghetti with Meat Sauce Microwaveable Meal, High Protein Ready-to-Eat, 7.5 oz, Gift Set – Pack of 14";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FBHXMLDC";"742259730504";"Salutem Vita – Spaghetti with Meat Sauce Microwaveable Meal, High Protein Ready-to-Eat, 7.5 oz, Gift Set – Pack of 20";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FBHMX697";"742259730696";"Salutem Vita – Chicken & Noodles Microwaveable Meal, Shelf-Stable Ready-to-Eat, 7.5 oz, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FBHSZQKK";"742259730702";"Salutem Vita – Chicken & Noodles Microwaveable Meal, Shelf-Stable Ready-to-Eat, 7.5 oz, Gift Set – Pack of 14";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FBHXSW41";"742259730719";"Salutem Vita – Chicken & Noodles Microwaveable Meal, Shelf-Stable Ready-to-Eat, 7.5 oz, Gift Set – Pack of 20";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FC4LMGXC";"742259731808";"Salutem Vita – Shells & Cheese Original Mac and Cheese Cups, Easy Microwavable Dinner, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FC4W6XS4";"742259731815";"Salutem Vita – Shells & Cheese Original Mac and Cheese Cups, Easy Microwavable Dinner, Gift Set – Pack of 5";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FC51BXB9";"742259731822";"Salutem Vita – Shells & Cheese Original Mac and Cheese Cups, Easy Microwavable Dinner, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FC4YLF95";"742259731839";"Salutem Vita – Shells & Cheese Original Mac and Cheese Dinner, 12 oz, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FC4Y317X";"742259731846";"Salutem Vita – Shells & Cheese Original Mac and Cheese Dinner, 12 oz, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FC566YY8";"742259731853";"Salutem Vita – Shells & Cheese Original Mac and Cheese Dinner, 12 oz, Gift Set – Pack of 12";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FC4X3HPD";"742259731860";"Salutem Vita – Shells & Cheese Original Mac and Cheese Single Bowl Easy Microwavable Dinner, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FC4GXFWV";"742259731877";"Salutem Vita – Shells & Cheese Original Mac and Cheese Single Bowl Easy Microwavable Dinner, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FC4RD2ZJ";"742259731884";"Salutem Vita – Shells & Cheese Original Mac and Cheese Single Bowl Easy Microwavable Dinner, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FC59557Y";"742259731891";"Salutem Vita – Original Cheese Product, 32 oz, Gift Set – Pack of 2";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FC4Y43M1";"742259731907";"Salutem Vita – Original Cheese Product, 32 oz, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FC4NYYKV";"742259731914";"Salutem Vita – Original Cheese Product, 32 oz, Gift Set – Pack of 5";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FC4W1KTT";"742259731921";"Salutem Vita – Shells & Cheese Original Mac and Cheese Cups, Easy Microwavable Dinner with 2% Milk, 8.76 oz, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FC59KZMK";"742259731938";"Salutem Vita – Shells & Cheese Original Mac and Cheese Cups, Easy Microwavable Dinner with 2% Milk, 8.76 oz, Gift Set – Pack of 5";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FC4RF6GX";"742259731945";"Salutem Vita – Shells & Cheese Original Mac and Cheese Cups, Easy Microwavable Dinner with 2% Milk, 8.76 oz, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FC54DM17";"742259731952";"Salutem Vita – Gluten-Free Liquid Mac & Cheese 12oz, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FC51BJLX";"742259731969";"Salutem Vita – Gluten-Free Liquid Mac & Cheese 12oz, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
