upc,state,source_order,check_digit_valid,assigned_sku,marketplace_status,last_updated
756441946970,available,ancien 2024-10-21,true,,,
756441946987,available,ancien 2024-10-21,true,,,
756441946994,available,ancien 2024-10-21,true,,,
756441947007,available,ancien 2024-10-21,true,,,
756441947014,available,ancien 2024-10-21,true,,,
756441947021,available,ancien 2024-10-21,true,,,
756441947038,available,ancien 2024-10-21,true,,,
756441947045,available,ancien 2024-10-21,true,,,
756441947052,available,ancien 2024-10-21,true,,,
756441947069,available,ancien 2024-10-21,true,,,
756441947076,available,ancien 2024-10-21,true,,,
756441947083,available,ancien 2024-10-21,true,,,
756441947090,available,ancien 2024-10-21,true,,,
756441947106,available,ancien 2024-10-21,true,,,
756441947113,available,ancien 2024-10-21,true,,,
756441947120,available,ancien 2024-10-21,true,,,
756441947137,available,ancien 2024-10-21,true,,,
756441947144,available,ancien 2024-10-21,true,,,
756441947151,available,ancien 2024-10-21,true,,,
756441947168,available,ancien 2024-10-21,true,,,
756441947175,available,ancien 2024-10-21,true,,,
756441947182,available,ancien 2024-10-21,true,,,
756441947199,available,ancien 2024-10-21,true,,,
756441947205,available,ancien 2024-10-21,true,,,
756441947212,available,ancien 2024-10-21,true,,,
756441947229,available,ancien 2024-10-21,true,,,
756441947236,available,ancien 2024-10-21,true,,,
756441947243,available,ancien 2024-10-21,true,,,
756441947250,available,ancien 2024-10-21,true,,,
756441947267,available,ancien 2024-10-21,true,,,
756441947274,available,ancien 2024-10-21,true,,,
756441947281,available,ancien 2024-10-21,true,,,
756441947298,available,ancien 2024-10-21,true,,,
756441947304,available,ancien 2024-10-21,true,,,
756441947311,available,ancien 2024-10-21,true,,,
756441947328,available,ancien 2024-10-21,true,,,
756441947335,available,ancien 2024-10-21,true,,,
756441947342,available,ancien 2024-10-21,true,,,
756441947359,available,ancien 2024-10-21,true,,,
756441947366,available,ancien 2024-10-21,true,,,
756441947373,available,ancien 2024-10-21,true,,,
756441947380,available,ancien 2024-10-21,true,,,
756441947397,available,ancien 2024-10-21,true,,,
756441947403,available,ancien 2024-10-21,true,,,
756441947410,available,ancien 2024-10-21,true,,,
756441947427,available,ancien 2024-10-21,true,,,
756441947434,available,ancien 2024-10-21,true,,,
756441947441,available,ancien 2024-10-21,true,,,
756441947458,available,ancien 2024-10-21,true,,,
756441947465,available,ancien 2024-10-21,true,,,
756441947472,available,ancien 2024-10-21,true,,,
756441948110,available,ancien 2024-10-21,true,,,
756441948127,available,ancien 2024-10-21,true,,,
756441948134,available,ancien 2024-10-21,true,,,
756441948141,available,ancien 2024-10-21,true,,,
756441948158,available,ancien 2024-10-21,true,,,
756441948165,available,ancien 2024-10-21,true,,,
756441948356,available,ancien 2024-10-21,true,,,
756441948363,available,ancien 2024-10-21,true,,,
756441948370,available,ancien 2024-10-21,true,,,
756441948448,available,ancien 2024-10-21,true,,,
756441948455,available,ancien 2024-10-21,true,,,
756441948462,available,ancien 2024-10-21,true,,,
756441948479,available,ancien 2024-10-21,true,,,
756441948486,available,ancien 2024-10-21,true,,,
756441948493,available,ancien 2024-10-21,true,,,
756441948509,available,ancien 2024-10-21,true,,,
756441948516,available,ancien 2024-10-21,true,,,
756441948523,available,ancien 2024-10-21,true,,,
756441948530,available,ancien 2024-10-21,true,,,
756441948547,available,ancien 2024-10-21,true,,,
756441948554,available,ancien 2024-10-21,true,,,
756441948592,available,ancien 2024-10-21,true,,,
756441948608,available,ancien 2024-10-21,true,,,
756441948615,available,ancien 2024-10-21,true,,,
756441948684,available,ancien 2024-10-21,true,,,
756441948691,available,ancien 2024-10-21,true,,,
756441948707,available,ancien 2024-10-21,true,,,
756441948783,available,ancien 2024-10-21,true,,,
756441948806,available,ancien 2024-10-21,true,,,
756441948813,available,ancien 2024-10-21,true,,,
756441948820,available,ancien 2024-10-21,true,,,
756441948868,available,ancien 2024-10-21,true,,,
756441948875,available,ancien 2024-10-21,true,,,
756441948882,available,ancien 2024-10-21,true,,,
756441948950,available,ancien 2024-10-21,true,,,
756441948967,available,ancien 2024-10-21,true,,,
756441948974,available,ancien 2024-10-21,true,,,
756441948981,available,ancien 2024-10-21,true,,,
756441948998,available,ancien 2024-10-21,true,,,
756441949001,available,ancien 2024-10-21,true,,,
756441949070,available,ancien 2024-10-21,true,,,
756441949087,available,ancien 2024-10-21,true,,,
756441949094,available,ancien 2024-10-21,true,,,
756441949162,available,ancien 2024-10-21,true,,,
756441949179,available,ancien 2024-10-21,true,,,
756441949186,available,ancien 2024-10-21,true,,,
756441949193,available,ancien 2024-10-21,true,,,
756441949209,available,ancien 2024-10-21,true,,,
756441949216,available,ancien 2024-10-21,true,,,
756441949407,available,ancien 2024-10-21,true,,,
756441949643,available,ancien 2024-10-21,true,,,
756441950366,available,ancien 2024-10-21,true,,,
756441950816,available,ancien 2024-10-21,true,,,
756441950823,available,ancien 2024-10-21,true,,,
756441950830,available,ancien 2024-10-21,true,,,
756441950847,available,ancien 2024-10-21,true,,,
756441950854,available,ancien 2024-10-21,true,,,
756441950861,available,ancien 2024-10-21,true,,,
756441950878,available,ancien 2024-10-21,true,,,
756441950885,available,ancien 2024-10-21,true,,,
756441950892,available,ancien 2024-10-21,true,,,
756441950908,available,ancien 2024-10-21,true,,,
756441950915,available,ancien 2024-10-21,true,,,
756441950922,available,ancien 2024-10-21,true,,,
756441950939,available,ancien 2024-10-21,true,,,
756441950946,available,ancien 2024-10-21,true,,,
756441950953,available,ancien 2024-10-21,true,,,
756441950960,available,ancien 2024-10-21,true,,,
756441950977,available,ancien 2024-10-21,true,,,
756441950984,available,ancien 2024-10-21,true,,,
756441950991,available,ancien 2024-10-21,true,,,
756441951004,available,ancien 2024-10-21,true,,,
756441951011,available,ancien 2024-10-21,true,,,
756441951028,available,ancien 2024-10-21,true,,,
756441951035,available,ancien 2024-10-21,true,,,
756441951042,available,ancien 2024-10-21,true,,,
756441951059,available,ancien 2024-10-21,true,,,
756441951066,available,ancien 2024-10-21,true,,,
756441951073,available,ancien 2024-10-21,true,,,
756441951080,available,ancien 2024-10-21,true,,,
756441951097,available,ancien 2024-10-21,true,,,
756441951103,available,ancien 2024-10-21,true,,,
756441951110,available,ancien 2024-10-21,true,,,
756441951127,available,ancien 2024-10-21,true,,,
756441951134,available,ancien 2024-10-21,true,,,
756441951141,available,ancien 2024-10-21,true,,,
756441951158,available,ancien 2024-10-21,true,,,
756441951165,available,ancien 2024-10-21,true,,,
756441951172,available,ancien 2024-10-21,true,,,
756441951189,available,ancien 2024-10-21,true,,,
756441951196,available,ancien 2024-10-21,true,,,
756441951202,available,ancien 2024-10-21,true,,,
756441951219,available,ancien 2024-10-21,true,,,
756441951226,available,ancien 2024-10-21,true,,,
756441951233,available,ancien 2024-10-21,true,,,
756441951240,available,ancien 2024-10-21,true,,,
756441951257,available,ancien 2024-10-21,true,,,
756441951264,available,ancien 2024-10-21,true,,,
756441951271,available,ancien 2024-10-21,true,,,
756441951288,available,ancien 2024-10-21,true,,,
756441951295,available,ancien 2024-10-21,true,,,
756441951301,available,ancien 2024-10-21,true,,,
756441951318,available,ancien 2024-10-21,true,,,
756441951325,available,ancien 2024-10-21,true,,,
756441951332,available,ancien 2024-10-21,true,,,
756441951349,available,ancien 2024-10-21,true,,,
756441951356,available,ancien 2024-10-21,true,,,
756441951363,available,ancien 2024-10-21,true,,,
664554043946,available,ancien 2024-12-17,true,,,
664554044066,available,ancien 2024-12-17,true,,,
664554044103,available,ancien 2024-12-17,true,,,
664554044721,available,ancien 2024-12-17,true,,,
664554044738,available,ancien 2024-12-17,true,,,
664554044745,available,ancien 2024-12-17,true,,,
664554044844,available,ancien 2024-12-17,true,,,
664554044851,available,ancien 2024-12-17,true,,,
664554044868,available,ancien 2024-12-17,true,,,
664554044974,available,ancien 2024-12-17,true,,,
664554045384,available,ancien 2024-12-17,true,,,
664554045537,available,ancien 2024-12-17,true,,,
664554045544,available,ancien 2024-12-17,true,,,
664554045551,available,ancien 2024-12-17,true,,,
664554045636,available,ancien 2024-12-17,true,,,
664554045643,available,ancien 2024-12-17,true,,,
664554045773,available,ancien 2024-12-17,true,,,
664554045780,available,ancien 2024-12-17,true,,,
664554045797,available,ancien 2024-12-17,true,,,
664554045957,available,ancien 2024-12-17,true,,,
664554045964,available,ancien 2024-12-17,true,,,
664554045971,available,ancien 2024-12-17,true,,,
664554046077,available,ancien 2024-12-17,true,,,
664554046084,available,ancien 2024-12-17,true,,,
664554046091,available,ancien 2024-12-17,true,,,
664554046190,available,ancien 2024-12-17,true,,,
664554046206,available,ancien 2024-12-17,true,,,
664554046213,available,ancien 2024-12-17,true,,,
664554047340,available,ancien 2024-12-17,true,,,
664554047357,available,ancien 2024-12-17,true,,,
664554047661,available,ancien 2024-12-17,true,,,
664554048415,available,ancien 2024-12-17,true,,,
664554048545,available,ancien 2024-12-17,true,,,
664554050272,available,ancien 2024-12-17,true,,,
664554050289,available,ancien 2024-12-17,true,,,
664554050296,available,ancien 2024-12-17,true,,,
664554050845,available,ancien 2024-12-17,true,,,
664554050852,available,ancien 2024-12-17,true,,,
664554050869,available,ancien 2024-12-17,true,,,
664554051804,available,ancien 2024-12-17,true,,,
664554051811,available,ancien 2024-12-17,true,,,
664554051828,available,ancien 2024-12-17,true,,,
664554051835,available,ancien 2024-12-17,true,,,
664554051842,available,ancien 2024-12-17,true,,,
664554051859,available,ancien 2024-12-17,true,,,
664554051866,available,ancien 2024-12-17,true,,,
664554051873,available,ancien 2024-12-17,true,,,
664554051880,available,ancien 2024-12-17,true,,,
664554051897,available,ancien 2024-12-17,true,,,
664554051903,available,ancien 2024-12-17,true,,,
664554051910,available,ancien 2024-12-17,true,,,
664554051927,available,ancien 2024-12-17,true,,,
664554051934,available,ancien 2024-12-17,true,,,
664554051941,available,ancien 2024-12-17,true,,,
664554051958,available,ancien 2024-12-17,true,,,
664554051965,available,ancien 2024-12-17,true,,,
664554051972,available,ancien 2024-12-17,true,,,
664554051989,available,ancien 2024-12-17,true,,,
664554051996,available,ancien 2024-12-17,true,,,
664554052009,available,ancien 2024-12-17,true,,,
664554052016,available,ancien 2024-12-17,true,,,
664554052030,available,ancien 2024-12-17,true,,,
664554052047,available,ancien 2024-12-17,true,,,
664554052054,available,ancien 2024-12-17,true,,,
664554052061,available,ancien 2024-12-17,true,,,
664554052078,available,ancien 2024-12-17,true,,,
664554052085,available,ancien 2024-12-17,true,,,
664554052092,available,ancien 2024-12-17,true,,,
664554052108,available,ancien 2024-12-17,true,,,
664554052115,available,ancien 2024-12-17,true,,,
664554052122,available,ancien 2024-12-17,true,,,
664554052139,available,ancien 2024-12-17,true,,,
664554052146,available,ancien 2024-12-17,true,,,
664554052153,available,ancien 2024-12-17,true,,,
664554052160,available,ancien 2024-12-17,true,,,
664554052177,available,ancien 2024-12-17,true,,,
664554052184,available,ancien 2024-12-17,true,,,
664554052191,available,ancien 2024-12-17,true,,,
664554052207,available,ancien 2024-12-17,true,,,
664554052214,available,ancien 2024-12-17,true,,,
664554052221,available,ancien 2024-12-17,true,,,
664554052238,available,ancien 2024-12-17,true,,,
664554052245,available,ancien 2024-12-17,true,,,
664554052252,available,ancien 2024-12-17,true,,,
664554052269,available,ancien 2024-12-17,true,,,
664554052276,available,ancien 2024-12-17,true,,,
664554052283,available,ancien 2024-12-17,true,,,
664554052290,available,ancien 2024-12-17,true,,,
664554052306,available,ancien 2024-12-17,true,,,
664554052313,available,ancien 2024-12-17,true,,,
664554052320,available,ancien 2024-12-17,true,,,
664554052337,available,ancien 2024-12-17,true,,,
664554052344,available,ancien 2024-12-17,true,,,
664554052351,available,ancien 2024-12-17,true,,,
664554052368,available,ancien 2024-12-17,true,,,
664554052375,available,ancien 2024-12-17,true,,,
664554052382,available,ancien 2024-12-17,true,,,
664554052399,available,ancien 2024-12-17,true,,,
664554052405,available,ancien 2024-12-17,true,,,
664554052412,available,ancien 2024-12-17,true,,,
664554052429,available,ancien 2024-12-17,true,,,
664554052436,available,ancien 2024-12-17,true,,,
664554052443,available,ancien 2024-12-17,true,,,
664554052474,available,ancien 2024-12-17,true,,,
664554052757,available,ancien 2024-12-17,true,,,
664554052870,available,ancien 2024-12-17,true,,,
664554053570,available,ancien 2024-12-17,true,,,
664554054607,available,ancien 2024-12-17,true,,,
664554056045,available,ancien 2024-12-17,true,,,
664554056663,available,ancien 2024-12-17,true,,,
664554056670,available,ancien 2024-12-17,true,,,
664554056687,available,ancien 2024-12-17,true,,,
664554057745,available,ancien 2024-12-17,true,,,
664554057752,available,ancien 2024-12-17,true,,,
664554057769,available,ancien 2024-12-17,true,,,
664554057929,available,ancien 2024-12-17,true,,,
664554057936,available,ancien 2024-12-17,true,,,
664554057943,available,ancien 2024-12-17,true,,,
664554058391,available,ancien 2024-12-17,true,,,
664554058568,available,ancien 2024-12-17,true,,,
664554058919,available,ancien 2024-12-17,true,,,
664554058940,available,ancien 2024-12-17,true,,,
664554059305,available,ancien 2024-12-17,true,,,
664554059312,available,ancien 2024-12-17,true,,,
664554059329,available,ancien 2024-12-17,true,,,
664554061483,available,ancien 2024-12-17,true,,,
664554062602,available,ancien 2024-12-17,true,,,
664554062619,available,ancien 2024-12-17,true,,,
664554062626,available,ancien 2024-12-17,true,,,
664554064644,available,ancien 2024-12-17,true,,,
664554064651,available,ancien 2024-12-17,true,,,
664554065214,available,ancien 2024-12-17,true,,,
664554065221,available,ancien 2024-12-17,true,,,
664554065238,available,ancien 2024-12-17,true,,,
